name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Sergio Rodriguez;PG;ESP;191;38;Real Madrid;32;24;8;0,75;15,25;4,4375;0,65625;1,84375;0,355932203;0,96875;2,71875;0,356321839;1,625;4,5625;0,356164384;0,21875;0,25;0,875;0,125;1,25;1,375;4,25;1,53125;0,5;0;0,03125;2,25;0,75;4,53125;-0,6875;6,21875;0,202647658;0,713567839;111,5207373;114,5833333;-3,062596006;113,467503;105,8800423;7,587460708;0,462328767;0,473333333;0,020100503;1,5;0,246231156;0,653061224;0,030150754;0,666666667;0,005025126;3;0,427135678;1,058823529;0,020100503;0,246231156;0,155778894;0,090452261;0,366576819;0,43902439;0,333333333;0,178082192;0,405970149;2,775510204;0,009411765;0;0,018018018;0;0,090497738;0,106382979;0,079787234;0;0,050749712;0,018518519;0;0;0;8,333333333;2,764976959;7,790971226;0,497784172;0,829989179;1,327773351;0,108833881;0,822487319;-3,012525959;-2,190038639;-0,064207623;71,20834045;111,5207373;114,5833333;-3,062596006;0,570754717;0,261176471;0,136456212;0,080448065;0,5625;0,359728507;0,153928956;0,083961249;74,75529436;123,9427456;108,8369071;15,10583853;0,640982503;0,308892356;0,144994246;0,111047181;0,55171278;0,289873418;0,135193133;0,070815451;-3,546953901;-12,42200828;5,746426251;-18,16843453;-0,070227786;-0,047715885;-0,008538034;-0,030599115;0,01078722;0,069855089;0,018735823;0,013145798
Walter Tavares;C;CAB;220;32;Real Madrid;34;27;7;0,794117647;22,79411765;9,411764706;3,588235294;5,911764706;0,606965174;0;0;-;3,588235294;5,911764706;0,606965174;2,235294118;3,029411765;0,737864078;2,294117647;4,176470588;6,470588235;1,441176471;1,735294118;0,705882353;1,529411765;0,117647059;2,647058824;3;14,94117647;7,176470588;9,058823529;0,193224592;1,038961039;122,7659574;105,9116809;16,85427654;112,0172124;93,84913832;18,16807404;0,606965174;0,642570281;0,279220779;1,651162791;0,350649351;0,888888889;0,022727273;0,857142857;0;-;0;-;0,155844156;0,191558442;0,064935065;0,126623377;0,081666667;0,067375887;0,1352657;0,018018018;0,137254902;0,830508475;0,129353234;0,190647482;0,085324232;0;0,189586115;0,19121447;0,177177177;0,1875;0,162721893;0,017094017;0,04040404;0,059817945;0,00965251;6,41025641;7,234042553;17,64240084;0,496747508;2,226767357;2,723514864;0,140568509;-0,608016141;4,504537065;3,896520924;2,981802659;72,50133905;122,7659574;105,9116809;16,85427654;0,640162722;0,303482587;0,151819322;0,101631117;0,531831187;0,281708945;0,148878314;0,075458872;72,34309054;116,802168;112,6239856;4,178182449;0,590410959;0,301369863;0,134387352;0,089328063;0,566183137;0,320652174;0,127793296;0,063547486;0,158248509;5,963789425;-6,712304661;12,67609409;0,049751763;0,002112724;0,017431971;0,012303053;-0,034351949;-0,038943229;0,021085018;0,011911385
Guerschon Yabusele;PF;FRA;202;29;Real Madrid;27;21;6;0,777777778;23,62962963;10,51851852;2,222222222;3,407407407;0,652173913;1,296296296;2,814814815;0,460526316;3,518518519;6,222222222;0,56547619;2,185185185;2,518518519;0,867647059;1,037037037;3,814814815;4,851851852;1;0,888888889;0,814814815;0,185185185;0,111111111;1,444444444;2,296296296;14,18518519;4,592592593;8,222222222;0,16856492;1,279279279;121,1158798;110,2827763;10,83310348;126,8147016;100,5134551;26,30124651;0,669642857;0,717171717;0,112612613;1,76;0,252252252;1,107142857;0,04954955;1,272727273;0,027027027;3;0,315315315;1,242857143;0,135135135;0,108108108;0,040540541;0,067567568;0,054435484;0,047808765;0,076923077;0,039215686;0,108433735;1,125;0,054054054;0,046413502;0,054474708;0,125;0,17428088;0,16722408;0,17037037;0,171428571;0,118124436;0,018851757;0,004770992;0,006420546;0,002352941;3,341902314;5,321888412;17,65083718;1,006052929;1,419382601;2,425435531;0,152064924;2,445029283;2,187288849;4,632318132;3,351789169;73,16115865;121,1158798;110,2827763;10,83310348;0,622134039;0,293436293;0,138952164;0,102505695;0,55859375;0,313028765;0,164880462;0,08573784;72,59128039;119,4143167;115,7780196;3,636297116;0,615771812;0,285;0,140384615;0,105769231;0,574514039;0,285407725;0,10729254;0,049455155;0,569878261;1,701563126;-5,495243237;7,196806362;0,006362227;0,008436293;-0,001432451;-0,003263536;-0,015920289;0,027621039;0,057587922;0,036282685
Justin Anderson;F;USA;198;31;Valencia Basket;18;5;13;0,277777778;18,77777778;6,111111111;1,555555556;2,722222222;0,571428571;0,833333333;2,5;0,333333333;2,388888889;5,222222222;0,457446809;0,5;0,722222222;0,692307692;0,333333333;1,833333333;2,166666667;0,611111111;0,833333333;0,444444444;0,222222222;0,388888889;2,055555556;0,611111111;3,833333333;-3,777777778;6,388888889;0,172672673;0,956521739;104,8013245;111,9808307;-7,179506168;88,07254032;105,5643536;-17,49181326;0,537234043;0,55;0,182608696;1,714285714;0,156521739;0,666666667;0,086956522;0,8;0,086956522;0,6;0,295652174;1,147058824;0,052173913;0,130434783;0,052173913;0,07826087;0,046218487;0,046875;0,055555556;0,035714286;0,087301587;0,733333333;0,02173913;0,020689655;0,025210084;0;0,110367893;0,095238095;0,119402985;0,157894737;0,067826087;0,012779553;0,007462687;0,009433962;0,004587156;5,910543131;1,821192053;10,10172344;-0,405262239;0,580324421;0,175062182;0,020717418;-3,501057899;1,179907674;-2,321150226;-0,118385193;71,79436383;104,8013245;111,9808307;-7,179506168;0,565178571;0,224637681;0,159159159;0,096096096;0,57177814;0,280936455;0,156299841;0,122807018;72,28109314;108,8319088;117,8362573;-9,004348478;0,559297218;0,321428571;0,159901599;0,093480935;0,598811293;0,317901235;0,132875143;0,083619702;-0,486729315;-4,030584329;-5,855426639;1,82484231;0,005881353;-0,09679089;-0,00074244;0,002615161;-0,027033152;-0,03696478;0,023424697;0,039187315
Victor Claver;F/PF;ESP;207;36;Valencia Basket;21;8;13;0,380952381;14,80952381;3,380952381;0,476190476;1,095238095;0,434782609;0,714285714;1,857142857;0,384615385;1,19047619;2,952380952;0,403225806;0,285714286;0,380952381;0,75;0,523809524;1,619047619;2,142857143;0,619047619;0,666666667;0,428571429;0;0,142857143;1,476190476;0,761904762;3,19047619;-3,714285714;3,80952381;0,128410915;0,8875;102,037037;111,5248227;-9,487785658;90,63753191;104,479758;-13,84222607;0,524193548;0,537878788;0,125;1,6;0,1;0,25;0,0625;0,4;0,0875;1,285714286;0,4;1,125;0,05;0,175;0,075;0,1;0,057017544;0,041666667;0,121212121;0,058823529;0,139784946;0,928571429;0,04;0,035460993;0,035087719;0,125;0,130268199;0,111111111;0,126865672;0,2;0,083955224;0,015957447;0;0;0;5,496453901;2,962962963;8,444601438;-0,245715235;0,540351738;0,294636504;0,03789537;-2,845745745;1,967293456;-0,878452289;0,313405008;69,80877996;102,037037;111,5248227;-9,487785658;0,527777778;0,298181818;0,16211878;0,091492777;0,584572491;0,325670498;0,201818182;0,092727273;71,36556156;104,3222004;106,3936064;-2,071406001;0,542390194;0,315686275;0,17104149;0,098221846;0,564088983;0,26652452;0,148571429;0,093877551;-1,556781598;-2,285163356;5,131216301;-7,416379657;-0,014612416;-0,017504456;-0,00892271;-0,006729069;0,020483508;0,059145978;0,053246753;-0,001150278
Brandon Davies;C;USA;208;33;Valencia Basket;28;12;16;0,428571429;22,35714286;12,07142857;4,071428571;7,535714286;0,54028436;0,535714286;1,75;0,306122449;4,607142857;9,285714286;0,496153846;2,321428571;2,892857143;0,802469136;1,142857143;2,678571429;3,821428571;2;1,964285714;0,821428571;0,607142857;0,25;2,714285714;3,107142857;12,25;-0,357142857;12,5;0,275590551;0,965714286;110,822898;110,335689;0,487208986;102,5002189;100,5427056;1,957513323;0,525;0,572881356;0,202857143;1,38028169;0,22;1,012987013;0,18;0,825396825;0,002857143;0;0,137142857;0,9375;0,1;0,157142857;0,108571429;0,048571429;0,137931034;0,157676349;0,164835165;0,040540541;0,137931034;1,018181818;0,062015504;0,056737589;0,067961165;0,083333333;0,139405204;0,143478261;0,117647059;0,195652174;0,101518027;0,020318021;0,017726799;0,028409091;0;6,713780919;7,781753131;21,23334995;-0,188929936;1,331685222;1,142755286;0,073019507;-1,573932524;1,749747125;0,175814601;0,957313446;71,34841918;110,822898;110,335689;0,487208986;0,577353215;0,290697674;0,15511811;0,087401575;0,573461892;0,312267658;0,191071429;0,116071429;72,01686013;100,8918618;108,9786756;-8,086813884;0,533608491;0,29638009;0,176699029;0,085436893;0,566511085;0,263529412;0,123102867;0,086003373;-0,668440957;9,931036271;1,357013401;8,57402287;0,043744725;-0,005682416;-0,021580919;0,001964682;0,006950806;0,048738246;0,067968562;0,030068056
Sergio De Larrea;SG;ESP;198;19;Valencia Basket;1;0;1;0;17;0;0;2;0;0;1;0;0;3;0;0;0;-;0;2;2;2;3;0;1;0;2;1;-2;0;6;0,171428571;0;84,84848485;84,84848485;0;29,81193679;80,75302628;-50,94108949;0;0;0;-;0,166666667;0;0,166666667;0;0;-;0,166666667;0;-;0,5;0;0,5;0,153846154;0,2;0;0;0,25;0,666666667;0;0;0;0;0,090909091;0,1;0,1;0;0,058823529;0;0,033333333;0,0625;0;6,060606061;3,03030303;-14,79107769;-0,126587502;0,075725393;-0,050862109;-0,119675551;-16,75144853;1,446232416;-15,30521611;-2,23558573;79,83870968;84,84848485;84,84848485;0;0,56;0,166666667;0,285714286;0,028571429;0,424242424;0,318181818;0,205882353;0,088235294;72,4789916;106,0869565;119,2982456;-13,21128909;0,564814815;0,235294118;0,15625;0,09375;0,566666667;0,267857143;0,066666667;0,125925926;7,359718081;-21,23847167;-34,44976077;13,21128909;-0,004814815;-0,068627451;0,129464286;-0,065178571;-0,142424242;0,050324675;0,139215686;-0,037690632
Guillem Ferrando Porro;SG;ESP;185;22;Valencia Basket;6;3;3;0,5;8,166666667;1,833333333;0;0;-;0,333333333;1,666666667;0,2;0,333333333;1,666666667;0,2;0,833333333;0,833333333;1;0,166666667;0,666666667;0,833333333;1;0,333333333;0;0;0;1,166666667;0,333333333;1,166666667;-2,666666667;2,333333333;0,141414141;0,785714286;103,6585366;124,691358;-21,03282144;112,0948967;117,4821411;-5,387244441;0,3;0,458333333;0;-;0;-;0;-;0,142857143;1,5;0,571428571;0,375;0,142857143;0,142857143;0,142857143;0;0,171428571;0,1;0,142857143;0,375;0,3;3;0,023809524;0;0,047619048;0;0,093023256;0,142857143;0,045454545;-;0,058823529;0;0;0;0;8,641975309;2,43902439;4,753334363;0,022898242;0,027329333;0,050227575;0,041002102;-1,388100782;-1,780132975;-3,168233757;-0,125728517;66,57645467;103,6585366;124,691358;-21,03282144;0,524691358;0,404761905;0,181818182;0,101010101;0,56741573;0,325581395;0,065934066;0,10989011;70,54280197;103,4671533;101,0909091;2,376244194;0,554794521;0,299212598;0,181089744;0,081730769;0,52851711;0,286738351;0,164037855;0,099369085;-3,966347305;0,191383301;23,60044893;-23,40906563;-0,030103163;0,105549306;0,000728438;0,019279332;0,03889862;0,038843044;-0,098103789;0,010521025
Jared Harper;PG;USA;178;27;Valencia Basket;22;9;13;0,409090909;16,40909091;8,454545455;1,545454545;3,090909091;0,5;0,909090909;3,590909091;0,253164557;2,454545455;6,681818182;0,367346939;2,636363636;3,090909091;0,852941176;0,090909091;0,727272727;0,818181818;2,227272727;1,363636364;0,590909091;0;0,409090909;2;2,863636364;6,5;-1,954545455;9,409090909;0,264705882;0,898550725;106,2865497;114,9253731;-8,638823427;106,3817067;110,4880692;-4,106362499;0,43537415;0,525423729;0,101449275;1,333333333;0,140096618;0,75862069;0,086956522;1;0,028985507;1;0,347826087;0,75;0,144927536;0,144927536;0,06763285;0,077294686;0,195219124;0,164556962;0,377777778;0,104166667;0,19140625;1,633333333;0,00591716;0,006493506;0,006134969;0;0,054421769;0,04964539;0,066666667;0;0,028481013;0,019402985;0;0;0;6,567164179;9,210526316;14,96725395;0,070014148;0,435045486;0,505059634;0,055962286;-0,290609524;-2,364941367;-2,655550891;-0,211436911;75,6846473;106,2865497;114,9253731;-8,638823427;0,544161677;0,286982249;0,145780051;0,103580563;0,606299213;0,278911565;0,179447853;0,133435583;70,52531041;104,6587216;109,2750533;-4,616331745;0,562937063;0,271662763;0,176583493;0,086372361;0,566298343;0,295652174;0,14613424;0,078164826;5,159336892;1,627828147;5,650319829;-4,022491682;-0,018775386;0,015319485;-0,030803442;0,017208202;0,04000087;-0,016740609;0,033313613;0,055270757
Martin Hermannsson;PG/SG;ICE;190;30;Valencia Basket;4;2;2;0,5;10,25;3;1,25;1,5;0,833333333;0;0,75;0;1,25;2,25;0,555555556;0,5;0,5;1;0;0,75;0,75;1,75;1,5;0;0;0;1,25;0,5;2,25;-1;4;0,207792208;0,75;98,63013699;107,0422535;-8,412116535;105,1270265;108,6893506;-3,562324076;0,555555556;0,6;0,0625;2;0,25;1,5;0,0625;2;0;-;0,1875;0;0,0625;0,375;0,3125;0,0625;0,24137931;0,217391304;1;0;0,304347826;1,166666667;0;0;0;-;0,083333333;0;0,125;0;0,053571429;0;0;0;0;7,042253521;2,739726027;5,731140452;0,000829762;0,052551273;0,053381035;0,052079059;-7,384397293;-2,341833552;-9,726230845;-1,252368116;72,03947368;98,63013699;107,0422535;-8,412116535;0,631578947;0,2;0,25974026;0,064935065;0,558823529;0,138888889;0,115942029;0,086956522;69,98327759;109,6774194;101,7605634;7,916855975;0,564575646;0,302816901;0,158385093;0,099378882;0,555769231;0,286821705;0,18597561;0,12804878;2,056196092;-11,04728237;5,281690141;-16,32897251;0,067003302;-0,102816901;0,101355167;-0,034443817;0,003054299;-0,147932817;-0,070033581;-0,041092259
Damien Inglis;PF;FRA;204;29;Valencia Basket;32;14;18;0,4375;20,5;8,15625;3,0625;5,6875;0,538461538;0,21875;0,78125;0,28;3,28125;6,46875;0,507246377;1,375;1,9375;0,709677419;1,28125;3,40625;4,6875;1,71875;1,40625;0,6875;0,15625;0,34375;2,46875;2,1875;9,625;-1,0625;8,6875;0,206078577;0,938848921;108,7959009;110,0084104;-1,21250949;107,4971657;100,3228113;7,174354456;0,524154589;0,560085837;0,251798561;1,571428571;0,305755396;0,752941176;0,097122302;0,814814815;0,035971223;0,6;0,04676259;1,153846154;0,09352518;0,161870504;0,075539568;0,086330935;0,119825708;0,098113208;0,223300971;0,065934066;0,165165165;1,222222222;0,073741007;0,075657895;0,082568807;0;0,195340502;0,220408163;0,1875;0,058823529;0,13464991;0,018502944;0,005035247;0,005244755;0,004750594;6,644238856;5,977796755;17,49304908;0,161719778;1,396228989;1,557948767;0,094996876;-2,228235928;2,331125438;0,10288951;0,848843501;71,31727866;108,7959009;110,0084104;-1,21250949;0,563218391;0,318345324;0,161601186;0,088213491;0,575197889;0,292114695;0,186586414;0,123817713;71,12195898;103,6705461;109,8464318;-6,175885692;0,547258979;0,282051282;0,16889238;0,099764336;0,575212867;0,290076336;0,139903515;0,077877326;0,195319672;5,125354834;0,161978631;4,963376202;0,015959412;0,036294042;-0,007291194;-0,011550845;-1,49774E-05;0,002038359;0,0466829;0,045940387
Chris Jones;PG/SG;USA;188;31;Valencia Basket;33;14;19;0,424242424;25,78787879;12,66666667;3,181818182;6,666666667;0,477272727;1,545454545;3,393939394;0,455357143;4,727272727;10,06060606;0,469879518;1,666666667;2,060606061;0,808823529;0,181818182;1,939393939;2,121212121;4,212121212;1,727272727;1,242424242;0,03030303;0,515151515;1,393939394;2,363636364;13,27272727;-1,515151515;12,60606061;0,24115942;1,004807692;106,8466096;110,4290429;-3,582433293;122,614063;102,2358054;20,37825756;0,546686747;0,582172702;0,149038462;1,225806452;0,228365385;0,905263158;0,151442308;0,761904762;0,014423077;2,5;0,254807692;1,301886792;0,064903846;0,137019231;0,105769231;0,03125;0,249103943;0,238670695;0,398148148;0,142857143;0,25045045;2,438596491;0,008275862;0,015151515;0;0;0,086956522;0,077399381;0,097560976;0,051724138;0,047912389;0,027062706;0,000772798;0;0,001785714;3,03630363;5,134957209;22,60731464;1,847124238;1,663473211;3,510597449;0,165010456;2,149470893;-0,175579722;1,973891171;2,018088059;71,35363658;106,8466096;110,4290429;-3,582433293;0,558115543;0,28;0,157101449;0,086956522;0,569047619;0,30298913;0,178571429;0,116402116;71,47282456;107,2104019;108,7514586;-1,541056685;0,563354037;0,3275;0,176891616;0,104294479;0,577447336;0,266149871;0,129520606;0,080740118;-0,119187979;-0,36379228;1,677584328;-2,041376608;-0,005238494;-0,0475;-0,019790166;-0,017337957;-0,008399717;0,03683926;0,049050823;0,035661999
Stefan Jovic;PG;SRB;198;34;Valencia Basket;27;13;14;0,481481481;16,96296296;4,925925926;1,592592593;2,444444444;0,651515152;0,37037037;1,222222222;0,303030303;1,962962963;3,666666667;0,535353535;0,62962963;1,037037037;0,607142857;0,333333333;1,592592593;1,925925926;2,851851852;1,148148148;0,925925926;0,037037037;0,148148148;1,666666667;1,444444444;7,037037037;4,074074074;5,259259259;0,153182309;0,936619718;111,4250614;97,67156863;13,7534928;129,0012131;90,55357603;38,44763708;0,585858586;0,599099099;0,225352113;1,625;0,197183099;1,071428571;0,042253521;0,666666667;0,056338028;1,5;0,176056338;0,72;0,084507042;0,218309859;0,169014085;0,049295775;0,218130312;0,18627451;0,435897436;0,070422535;0,351598174;2,483870968;0,024456522;0,010810811;0,04;0;0,106965174;0,071005917;0,150485437;0;0,067532468;0,030637255;0,001503759;0;0;5,514705882;4,791154791;16,57109528;0,971436159;1,339611132;2,311047291;0,201838191;-0,942690081;1,815029042;0,872338961;0,958698152;71,22388713;111,4250614;97,67156863;13,7534928;0,590494792;0,307065217;0,171521036;0,090614887;0,522965879;0,266169154;0,207161125;0,124040921;71,22720395;102,1466905;115,7002676;-13,5535771;0,539187913;0,296903461;0,174590803;0,089633671;0,594408799;0,306238185;0,135949544;0,09110021;-0,003316823;9,278370906;-18,02869899;27,3070699;0,051306879;0,010161757;-0,003069767;0,000981216;-0,07144292;-0,040069031;0,071211581;0,03294071
Xabi Lopez Arostegui;F/PF;ESP;200;27;Valencia Basket;25;7;18;0,28;16,52;5,08;1,36;2,32;0,586206897;0,52;2,08;0,25;1,88;4,4;0,427272727;0,8;0,96;0,833333333;0,88;2,36;3,24;0,92;0,88;0,44;0;0,16;1,44;1,68;6,2;-5,52;5,72;0,165893271;0,888111888;100,8032129;117,0827858;-16,27957296;101,1640121;109,1603596;-7,996347494;0,486363636;0,524793388;0,153846154;1,636363636;0,202797203;0,75862069;0,048951049;1,428571429;0,06993007;0,9;0,286713287;0,731707317;0,076923077;0,153846154;0,104895105;0,048951049;0,079861111;0,080745342;0,15;0,014925373;0,138554217;1,045454545;0,059139785;0,062176166;0,065359477;0;0,176119403;0,177631579;0,179012346;0,09375;0,1145686;0,014454665;0;0;0;4,730617608;5,62248996;12,64649357;-0,120264309;0,543097084;0,422832775;0,040952327;-2,421234874;1,499032212;-0,922202662;0,350212431;72,81588888;100,8032129;117,0827858;-16,27957296;0,534801136;0,309139785;0,183294664;0,092807425;0,614482759;0,295522388;0,183175034;0,105834464;70,89884806;109,3927894;111,9161106;-2,523321208;0,562988281;0,274703557;0,143812709;0,098662207;0,575490196;0,295049505;0,136054422;0,099773243;1,917040813;-8,589576522;5,166675227;-13,75625175;-0,028187145;0,034436228;0,039481955;-0,005854783;0,038992563;0,000472883;0,047120612;0,006061221
Lucas Mari;SG;ESP;197;19;Valencia Basket;1;1;0;1;2;0;0;0;-;0;0;-;0;0;-;0;0;-;1;0;1;1;0;1;0;0;2;1;2;4;0;-;-;125;20;105;300;12;288;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,5;0;1;-;-;1;0,5;1;0;-;-;-;-;-;0,5;0,2;0;-;0;40;25;51,65493483;0,025581443;0,017502485;0,043083928;0,861678556;25,68666916;22,44981645;48,13648561;0,991070064;65,75342466;125;20;105;0,625;1;0,333333333;0;0,166666667;-;0,666666667;0,333333333;69,6175333;105,9259259;105,9701493;-0,044223328;0,55859375;0,266666667;0,152317881;0,092715232;0,550387597;0,25;0,14379085;0,091503268;-3,864108647;19,07407407;-85,97014925;105,0442233;0,06640625;0,733333333;0,181015453;-0,092715232;-0,38372093;-0,25;0,522875817;0,241830065
Semi Ojeleye;PF;NGA;201;30;Valencia Basket;27;11;16;0,407407407;22,33333333;13,33333333;2,481481481;4,888888889;0,507575758;1,481481481;3,148148148;0,470588235;3,962962963;8,037037037;0,493087558;3,925925926;4,518518519;0,868852459;1,407407407;3,037037037;4,444444444;0,407407407;1,518518519;0,777777778;0,222222222;0,444444444;1,740740741;3,407407407;14,22222222;1,037037037;11,44444444;0,246411483;1,165048544;110,5215005;109,7674419;0,754058597;110,6709188;100,6825646;9,988354206;0,585253456;0,671641791;0,145631068;1,288888889;0,197411003;1,016393443;0,084142395;0,538461538;0,058252427;1,666666667;0,216828479;1,343283582;0,165048544;0,132686084;0,064724919;0,067961165;0,028132992;0,02991453;0,038961039;0,0125;0,034375;0,268292683;0,073217726;0,065934066;0,092592593;0;0,153558052;0,146017699;0,139705882;0,212765957;0,113960114;0,019534884;0,006535948;0,005976096;0,004807692;4,372093023;8,417200366;26,2173982;0,36772477;1,270292382;1,638017152;0,108657854;0,275050748;0,337195851;0,612246599;1,153235999;72,97410076;110,5215005;109,7674419;0,754058597;0,570349386;0,308285164;0,155502392;0,109250399;0,563514804;0,297752809;0,174883721;0,12;70,28731848;100,2366864;113,6101499;-13,37346355;0,532704403;0,278177458;0,175311203;0,078838174;0,600609756;0,291005291;0,13884007;0,077328647;2,686782283;10,28481407;-3,842708082;14,12752215;0,037644984;0,030107706;-0,019808811;0,030412224;-0,037094952;0,006747518;0,036043651;0,042671353
Kevin Pangos;PG;SLO;188;31;Valencia Basket;12;4;8;0,333333333;13,58333333;1,916666667;0,25;0,916666667;0,272727273;0,333333333;1,666666667;0,2;0,583333333;2,583333333;0,225806452;0,416666667;0,416666667;1;0,083333333;0,666666667;0,75;2,333333333;0,75;0,333333333;0;0,083333333;1,916666667;1,333333333;1,916666667;-2,416666667;3,5;0,126888218;0,547619048;109,122807;118,8811189;-9,758311864;109,8681117;111,9133594;-2,045247703;0,290322581;0,348484848;0,095238095;0,5;0,142857143;0,666666667;0,023809524;0;0,023809524;0;0,452380952;0,631578947;0,047619048;0,214285714;0,119047619;0,095238095;0,210526316;0,15942029;0,448275862;0,114285714;0,4;3,111111111;0,007246377;0;0;0,1;0,059701493;0,044117647;0,081967213;0;0,033088235;0,013986014;0;0;0;8,041958042;5,614035088;2,488077881;0,057770529;0,174187247;0,231957776;0,056922154;-4,772228738;-1,294394989;-6,066623727;-1,091919995;70,15384615;109,122807;118,8811189;-9,758311864;0,563405797;0,31884058;0,166163142;0,114803625;0,592334495;0,343283582;0,156462585;0,088435374;71,55905512;106,8661972;112,1052632;-5,239065975;0,572641509;0,266666667;0,166666667;0,100628931;0,59608209;0,274131274;0,154411765;0,092647059;-1,405208964;2,256609834;6,775855723;-4,519245889;-0,009235712;0,052173913;-0,000503525;0,014174695;-0,003747595;0,069152308;0,00205082;-0,004211685
Jaime Pradilla;C;ESP;205;23;Valencia Basket;31;12;19;0,387096774;13,64516129;3,387096774;1,322580645;2,161290323;0,611940299;0,096774194;0,322580645;0,3;1,419354839;2,483870968;0,571428571;0,451612903;0,774193548;0,583333333;1,290322581;1,967741935;3,258064516;0,741935484;0,709677419;0,516129032;0,032258065;0,193548387;1,709677419;0,838709677;4,774193548;-1,741935484;3,580645161;0,129824561;0,945945946;101,8494055;108,6956522;-6,846246626;110,0319502;101,4207711;8,611179081;0,590909091;0,58988764;0,315315315;1,657142857;0,207207207;0,869565217;0,081081081;0,444444444;0,054054054;1;0,036036036;0,75;0,108108108;0,198198198;0,036036036;0,162162162;0,077441077;0,070512821;0,12345679;0,033333333;0,171641791;1,045454545;0,114942529;0,104046243;0,116883117;0,111111111;0,179411765;0,23030303;0,141025641;0,034482759;0,146802326;0,021080369;0,001597444;0,002754821;0;6,9828722;3,434610304;14,51539616;0,138627035;0,824059233;0,962686268;0,091034162;-1,870961578;3,136155582;1,265194003;0,824221503;71,7450539;101,8494055;108,6956522;-6,846246626;0,553084648;0,278735632;0,184795322;0,087719298;0,58427762;0,241176471;0,188626907;0,110957004;71,01168392;107,6731129;110,8208955;-3,147782609;0,556774194;0,309768638;0,160801299;0,094206822;0,56535533;0,315656566;0,143361938;0,091872792;0,733369979;-5,823707365;-2,125243348;-3,698464017;-0,003689545;-0,031033005;0,023994022;-0,006487524;0,01892229;-0,074480095;0,045264969;0,019084213
Josep Puerto;SG/F;ESP;199;25;Valencia Basket;25;9;16;0,36;13,28;3,16;0,72;1,52;0,473684211;0,44;1,64;0,268292683;1,16;3,16;0,367088608;0,4;0,44;0,909090909;0,76;1,6;2,36;0,36;1;0,2;0;0,36;1,16;0,76;2,28;-2,64;4,36;0,166666667;0,724770642;102,9824561;113,9616056;-10,97914944;76,40499586;106,9455106;-30,5405147;0,436708861;0,470238095;0,211009174;1,217391304;0,091743119;0,4;0,04587156;0,8;0,110091743;0,75;0,266055046;0,827586207;0,04587156;0,229357798;0,110091743;0,119266055;0,037974684;0,020408163;0,097560976;0,040816327;0,076271186;0,36;0,072243346;0,066666667;0,087719298;0;0,157480315;0,13559322;0,155737705;0,217391304;0,114119923;0,008726003;0;0;0;5,061082024;3,333333333;5,191755852;-0,676710375;0,48370689;-0,193003486;-0,023253432;-6,093286241;0,625090047;-5,468196194;-0,839116893;68,71264252;102,9824561;113,9616056;-10,97914944;0,555871212;0,311787072;0,19266055;0,082568807;0,591485507;0,283464567;0,165784832;0,116402116;72,33298666;105,8737151;109,6703297;-3,796614546;0,55333845;0,290076336;0,160978751;0,09529942;0,56833713;0,301349325;0,1523983;0,094717668;-3,620344133;-2,891258984;4,291275914;-7,182534899;0,002532762;0,021710736;0,0316818;-0,012730613;0,023148377;-0,017884758;0,013386533;0,021684448
